# seq	priority	source_rank	headword	source_file	deterministic_errors
201	failed	1215	heart	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
202	failed	1216	heat	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
203	failed	1217	heavy	terra_en_000_consolidated_legacy.txt	English sentences must be unique
204	failed	1218	height	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
205	failed	1219	helpful	terra_en_000_consolidated_legacy.txt	English sentences must be unique
206	failed	1220	hero	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
207	failed	1221	hers	terra_en_000_consolidated_legacy.txt	English sentences must be unique
208	failed	1222	herself	terra_en_000_consolidated_legacy.txt	English sentences must be unique
209	failed	1223	hide	terra_en_000_consolidated_legacy.txt	English sentences must be unique
210	failed	1224	hill	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
211	failed	1225	himself	terra_en_000_consolidated_legacy.txt	English sentences must be unique
212	failed	1226	hit	terra_en_000_consolidated_legacy.txt	English sentences must be unique
213	failed	1227	hockey	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
214	failed	1228	hold	terra_en_000_consolidated_legacy.txt	English sentences must be unique
215	failed	1229	hole	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
216	failed	1230	huge	terra_en_000_consolidated_legacy.txt	English sentences must be unique
217	failed	1231	human	terra_en_000_consolidated_legacy.txt	English sentences must be unique
218	failed	1232	hurt	terra_en_000_consolidated_legacy.txt	English sentences must be unique
219	failed	1233	ideal	terra_en_000_consolidated_legacy.txt	English sentences must be unique
220	failed	1234	identify	terra_en_000_consolidated_legacy.txt	English sentences must be unique
221	failed	1235	ill	terra_en_000_consolidated_legacy.txt	English sentences must be unique
222	failed	1236	illness	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
223	failed	1237	image	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
224	failed	1238	immediately	terra_en_000_consolidated_legacy.txt	English sentences must be unique
225	failed	1239	impossible	terra_en_000_consolidated_legacy.txt	English sentences must be unique
226	failed	1240	included	terra_en_000_consolidated_legacy.txt	English sentences must be unique
227	failed	1241	including	terra_en_000_consolidated_legacy.txt	English sentences must be unique
228	failed	1242	increase	terra_en_000_consolidated_legacy.txt	English sentences must be unique
229	failed	1243	incredible	terra_en_000_consolidated_legacy.txt	English sentences must be unique
230	failed	1244	independent	terra_en_000_consolidated_legacy.txt	English sentences must be unique
231	failed	1245	individual	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
232	failed	1246	industry	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
233	failed	1247	informal	terra_en_000_consolidated_legacy.txt	English sentences must be unique
234	failed	1248	injury	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
235	failed	1249	insect	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
236	failed	1250	inside	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
237	failed	1251	instead	terra_en_000_consolidated_legacy.txt	English sentences must be unique
238	failed	1252	instruction	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
239	failed	1253	instructor	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
240	failed	1254	instrument	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
241	failed	1255	intelligent	terra_en_000_consolidated_legacy.txt	English sentences must be unique
242	failed	1256	international	terra_en_000_consolidated_legacy.txt	English sentences must be unique
243	failed	1257	introduction	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
244	failed	1258	invent	terra_en_000_consolidated_legacy.txt	English sentences must be unique
245	failed	1259	invention	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
246	failed	1260	invitation	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
247	failed	1261	invite	terra_en_000_consolidated_legacy.txt	English sentences must be unique
248	failed	1262	involve	terra_en_000_consolidated_legacy.txt	English sentences must be unique
249	failed	1263	item	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
250	failed	1264	itself	terra_en_000_consolidated_legacy.txt	English sentences must be unique
251	failed	1265	jam	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
252	failed	1266	jazz	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
253	failed	1267	jewellery	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
254	failed	1268	joke	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
255	failed	1269	journalist	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
256	failed	1270	jump	terra_en_000_consolidated_legacy.txt	English sentences must be unique
257	failed	1271	kid	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
258	failed	1272	kill	terra_en_000_consolidated_legacy.txt	English sentences must be unique
259	failed	1273	king	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
260	failed	1274	knee	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
261	failed	1275	knife	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
262	failed	1276	knock	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
263	failed	1277	knowledge	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
264	failed	1278	lab	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
265	failed	1279	lady	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
266	failed	1280	lake	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
267	failed	1281	lamp	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
268	failed	1282	laptop	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
269	failed	1283	laughter	terra_en_000_consolidated_legacy.txt	English sentences must be unique | rank 1: placeholder sentence | rank 2: placeholder sentence | rank 3: placeholder sentence | rank 4: placeholder sentence | rank 5: placeholder sentence
